ID;Gender;Status;Children;Age;Customer_Status;Car_Owner;Customer_Service;Customer_Service_CN;Satisfaction;Business_Area;Action
0;Female;S;0;45.30;Active;Yes;Do not try sell what I do not need.;不要嘗試出售我不需要的東西。;0;Service: Attitude;Free Upgrade
0;Female;M;2;35.30;Active;Yes;Agents always want me to take extra insurance but this time they insisted too much.;代理人總是希望我購買額外的保險，但這次他們堅持得太多了。;0;Service: Attitude;Premium features
0;Male;M;1;66.20;Active;No;The rental car person was impertinent.;租車的人很無禮。;1;Service: Attitude;NA
0;Male;M;1;35.10;Active;Yes;Guys were extremely nice.;夥計們都非常好。;1;Service: Attitude;NA
0;Male;S;2;20.40;Inactive;No;They could really try work harder.;他們確實可以更加努力地工作。;0;Service: Attitude;Free Upgrade
1085;Female;S;2;42.00;Inactive;No;"Based on the customer service personnel I encountered most recently, I would say it is vastly preferable for the personnel to be able to at least pretend to care whether the customer ever actually receives a car rental that was reserved months in advance.";根據我最近遇到的客戶服務人員，我想說，對於工作人員來說，至少能夠假裝關心客戶是否真的收到了提前幾個月預訂的汽車租賃服務，這是非常可取的。;0;Service: Attitude;On-demand pickup location
1360;Female;S;0;48.53;Active;Yes;they should not try so hard to up sell;他們不應該如此努力地推銷;0;Service: Attitude;Free Upgrade
1808;Female;M;2;33.49;Active;Yes;"Agents usually try to get you to take insurance and pay for full tank of gas.  Some persist even after a ""no thanks.""  Even after noting preferences on my frequent user file that says I don't want them.";代理商通常會試圖讓您購買保險並支付滿箱汽油的費用。 有些人甚至在“不，謝謝”之後仍然堅持。 即使在我的常用用戶檔中注意到我不想要它們的偏好之後。;0;Service: Attitude;Premium features
18;Male;M;1;64.80;Active;No;The rental car guy was cute.;租車的小哥很可愛。;1;Service: Attitude;NA
976;Male;M;1;38.00;Active;Yes;For the most part they are very nice.;大多數情況下，他們都非常友善。;1;Service: Attitude;NA
2855;Male;S;2;21.78;Inactive;No;"I guess it really DOES ""try harder.""";我想這確實是“更加努力”。;1;Service: Attitude;NA
191;Male;M;0;45.51;Inactive;Yes;what customer service? It was a nightmare;什麼客戶服務？這是一場噩夢;0;Service: Knowledge;Voucher
398;Female;S;1;57.55;Inactive;No;"""sorely lacking""  helpdesk was not much helpfull";“嚴重缺乏”服務台沒有多大説明;0;Service: Knowledge;Voucher
560;Female;S;1;39.43;Inactive;No;"It took quite a long time, about 45 minutes to an hour.  Several attendants but the line was about 20-25 deep.  Check out was very quick.  A minute or two was all.  Overall a pretty good experience.";花了相當長的時間，大約45分鐘到一個小時。 有幾個服務員，但隊伍排了大約20-25人。 退房很快。 一兩分鐘就夠了。 總的來說是一次相當不錯的體驗。;0;Service: Knowledge;Voucher
1069;Male;S;2;53.28;Inactive;No;they could not provide driving directions;他們無法提供行車路線;0;Service: Knowledge;Premium features
1309;Female;M;0;55.97;Active;No;"friendly, but could not making any decisions on own";友好，但無法自己做出任何決定;0;Service: Knowledge;Premium features
1480;Female;M;2;44.98;Active;No;They forgot to ask for my driver's license.;他們忘記索要我的駕駛執照。;0;Service: Knowledge;Voucher
1760;Male;M;0;42.17;Inactive;No;"States have different rules and regulations pertaining to speed, radar detectors, even when light should be on.  Customer services reps should have a handout or be knowledgeable of a particular state's laws.";各州對於速度、雷達探測器，甚至在燈應該亮的情況下都有不同的規則和規定。 客戶服務代表應該有講義或瞭解特定州的法律。;0;Service: Knowledge;Premium features
1831;Female;S;0;53.01;Inactive;No;Customer service was fine.  We didn't care for the off site location.  Would not use that car rental company at that airport again.;客戶服務很好。 我們不關心場外位置。 不會再在該機場使用該汽車租賃公司。;0;Service: Knowledge;On-demand pickup location
2061;Male;S;1;43.91;Active;Yes;"The rental clerk was nice, but I swear she was deaf.  We had to repeat everything twice and although we had a reservation she treated us like a walk in, so that all the information that we gave to reserve the car we had to repeat all over again.";出租服務員很好，但我發誓她是聾子。 我們必須將所有內容重複兩次，儘管我們已經預訂了，但她對待我們就像走進來一樣，因此我們提供的所有預訂汽車的資訊都必須再次重複。;0;Service: Knowledge;On-demand pickup location
2064;Female;M;1;16.75;Active;Yes;the rep was friendly but it was so loud in there that I could not hear what she was saying. I HATE having to walk across a big lot with all of my bags in search of my car which is always in the furthest corner.;代表很友好，但那裡聲音太大，我聽不到她在說什麼。 我討厭帶著我所有的行李穿過一大片空地來尋找我的車，而它總是在最遠的角落。;0;Service: Knowledge;On-demand pickup location
3382;Male;M;1;52.15;Inactive;No;They should upgrade me every time.;他們應該每次都升級我。;0;Service: Knowledge;Free Upgrade
3411;Male;M;1;58.71;Inactive;Yes;"customer service was great until we returned the car.  I experienced an issue with damage to the car, and felt that things were left unanswered and still waiting for a response from them.";在我們還車之前，客戶服務非常好。 我遇到了汽車損壞的問題，感覺事情沒有得到答覆，仍在等待他們的答覆。;0;Service: Knowledge;Premium features
3806;Male;S;1;14.64;Active;Yes;Having knowledgeable personnel is very important;擁有知識豐富的人員非常重要;0;Service: Knowledge;Voucher
45;Male;S;2;53.28;Inactive;No;"It was good, got the car we wanted without much of a wait in picking up and dropping off";還不錯，接送沒等太久就拿到了我們想要的車;1;Service: Knowledge;NA
375;Female;M;2;49.05;Active;Yes;adequate to the price. It was fine;足夠的價格。 很好;1;Service: Knowledge;NA
414;Male;M;2;35.65;Active;No;Person very friendly but only person working counter;人非常友好，但只有櫃檯工作的人;1;Service: Knowledge;NA
418;Male;M;2;16.70;Active;No;"They provided good service.   It was easy to make on-line reservations, the airport bus took me directly and quickly to the car, gas tank filled, customer service friendly and helped with directions and luggage.";他們提供了很好的服務。 網上預訂很方便，機場大巴直接快速把我送到車上，油箱加滿了，客服很友好，還幫忙指路和託運行李。;1;Service: Knowledge;NA
488;Female;S;2;55.00;Active;No;The car rental company that I went with had very good customer service. They were out of a certain car I reserved and gave me a upgrade and apologized.;我去的汽車租賃公司的客戶服務非常好。 他們出了我預訂的某輛車，給我升了級並道歉。;1;Service: Knowledge;NA
530;Male;M;0;64.80;Active;No;"Experience was fine, usually try to get you to upgrade.";體驗還不錯，一般都會盡量讓你升級。;1;Service: Knowledge;NA
719;Female;M;2;13.91;Active;No;good;好的;1;Service: Knowledge;NA
771;Male;M;1;54.96;Active;Yes;Customer Service was fine. They were able to upgrade me for $2 a day to the next class...that was nice.;客戶服務很好。 他們每天花 2 美元讓我升級到下一堂課......這很好。;1;Service: Knowledge;NA
782;Female;S;0;12.85;Active;No;They were helpful and accommodating when I wanted to change the color of the car.;當我想改變汽車的顏色時，他們非常樂於助人和包容。;1;Service: Knowledge;NA
930;Male;S;1;16.70;Active;No;The customer service was excellent;客戶服務非常好;1;Service: Knowledge;NA
956;Male;S;0;20.00;Inactive;No;Experience was fine;體驗還是不錯的;1;Service: Knowledge;NA
983;Male;M;2;34.95;Active;No;"Have not rented a car since last October.  Customer Service was good, shuttle service was available to and from airport.  Scheduled pickup was on time and they even found a package we had left in the car and brought it to the shuttle.";從去年10月份開始就沒有租車了。 客戶服務很好，有往返機場的班車服務。 預定的接送很準時，他們甚至找到了我們留在車裡的包裹並將其帶到了班車上。;1;Service: Knowledge;NA
1018;Female;S;0;52.65;Active;Yes;it was a great experience;這是一個很好的經驗;1;Service: Knowledge;NA
1060;Male;S;1;62.79;Inactive;Yes;No problems encountered;沒有遇到任何問題;1;Service: Knowledge;NA
1064;Male;S;0;15.60;Inactive;No;Very satisfactory. Employees were very helpful in providing directions.;非常滿意。 員工非常樂於提供指導。;1;Service: Knowledge;NA
1098;Male;M;1;26.26;Active;No;Customer Service was quick and friendly.  I received my car with little hassles.;客戶服務快速而友好。 我很順利地收到了我的車。;1;Service: Knowledge;NA
1119;Female;M;2;33.60;Active;Yes;Customer service was good at MSP airport and the process was very fast.  From getting off of the plane to leaving with my rental car was less than 45 minutes.;MSP 機場的客戶服務很好，流程也很快。 從下飛機到開著租來的車離開，只用了不到 45 分鐘。;1;Service: Knowledge;NA
1127;Male;M;0;21.38;Active;No;no complaints;沒什麼好抱怨的;1;Service: Knowledge;NA
1162;Male;M;0;27.26;Active;Yes;Friendly and very well informed;友好且消息靈通;1;Service: Knowledge;NA
1277;Female;M;0;60.00;Active;Yes;It was fine;很好;1;Service: Knowledge;NA
1333;Male;S;0;16.06;Inactive;No;"Employees had nice, new uniforms.";員工們穿著漂亮的新制服。;1;Service: Knowledge;NA
1448;Female;M;2;47.97;Active;No;"customer service was very good and very professional, energetic";客服很好很專業，精力充沛;1;Service: Knowledge;NA
1492;Male;S;0;32.00;Active;No;customer service was OK;客戶服務還可以;1;Service: Knowledge;NA
1547;Male;S;2;56.47;Active;No;"Customer service was great, but I wish they had searched the car when I returned it.  I left my Palm Pilot in the backseat for 2 days before I noticed it was missing!  Fortunately the car was still in the lot when I called and they were able to ship it to me.";客戶服務很棒，但我希望他們在我還車時檢查過汽車。 我把掌上電腦放在後座兩天了，才發現它不見了！幸運的是，當我打電話時，汽車仍在停車場，他們能夠將其運送給我。;1;Service: Knowledge;NA
1557;Male;M;0;60.37;Active;No;they were fine.;他們很好。;1;Service: Knowledge;NA
1672;Male;M;2;52.63;Active;No;they were very nice and willing to help in any way they could;他們非常友善並且願意盡其所能提供説明;1;Service: Knowledge;NA
1745;Female;S;2;55.00;Active;No;"it was fine, I had no problem at all.";沒關係，我沒有任何問題。;1;Service: Knowledge;NA
1779;Female;M;1;62.00;Active;Yes;They were very good and took care of what I needed. Very quick.;他們非常好並且照顧我的需要。 很快。;1;Service: Knowledge;NA
1782;Female;S;2;43.00;Active;Yes;The customer service people were very nice.  During my vacation I locked my keys in the car.  The rental company sent someone out with a new set of keys to unlock the car.;客戶服務人員非常好。 假期期間，我把鑰匙鎖在車裡。 租賃公司派人帶著一套新鑰匙來解鎖汽車。;1;Service: Knowledge;NA
1954;Male;S;0;16.70;Active;No;Everything went fine.  Folks were friendly and informed.;一切都很順利。 人們都很友好而且見多識廣。;1;Service: Knowledge;NA
2029;Male;M;0;53.68;Active;Yes;"It was okay, we got the car quickly, which is the most important thing";還好，很快就拿到車了，這才是最重要的;1;Service: Knowledge;NA
2109;Male;M;2;25.03;Active;Yes;No suggestions.  Customer Service was good.;沒有建議。 客戶服務很好。;1;Service: Knowledge;NA
2140;Female;M;0;41.00;Active;No;Customer service was outstanding. Got a free upgrade without even asking. Everyone was very courteous and friendly.;客戶服務非常出色。 甚至沒有詢問就得到了免費升級。 每個人都非常有禮貌和友好。;1;Service: Knowledge;NA
2236;Male;S;0;21.00;Inactive;No;Everyone was very friendly. They even drove us to the airport since we were running late for our flight.;每個人都非常友好。 由於我們的航班遲到了，他們甚至開車送我們去機場。;1;Service: Knowledge;NA
2247;Female;M;2;31.13;Active;Yes;All the people I dealt with were pleasant and helpful.;與我打交道的所有人都很友善且樂於助人。;1;Service: Knowledge;NA
2301;Male;M;1;64.80;Active;No;they were very nice;他們非常好;1;Service: Knowledge;NA
2306;Male;M;2;32.85;Active;No;Everything was fine with my last car rental.;我上次租車時一切都很好。;1;Service: Knowledge;NA
2317;Female;M;2;50.75;Active;No;"It was a good experience, received an upgrade at no charge.";體驗很好，免費升級了。;1;Service: Knowledge;NA
2359;Male;M;1;59.13;Active;No;they were friendly;他們很友好;1;Service: Knowledge;NA
2414;Female;M;1;52.00;Active;Yes;We did not have any trouble with customer service. No complaints.;我們的客戶服務沒有遇到任何問題。 沒什麼好抱怨的。;1;Service: Knowledge;NA
2485;Female;M;2;30.89;Active;No;They were friendly and helpful enough.;他們很友好而且樂於助人。;1;Service: Knowledge;NA
2516;Female;M;2;31.13;Active;Yes;My last rental experience for leisure was fine -- no service issues to speak of.;我上次休閒租賃的經歷很好——沒有什麼服務問題可言。;1;Service: Knowledge;NA
2565;Male;M;0;24.55;Active;No;service was excellent;服務非常好;1;Service: Knowledge;NA
2570;Male;M;0;64.80;Active;No;No problems;沒問題;1;Service: Knowledge;NA
2574;Male;S;1;43.91;Active;Yes;customer service was OK;客戶服務還可以;1;Service: Knowledge;NA
2601;Female;S;1;53.12;Active;Yes;People were nice.  Service was fast.;人們都很好。 服務很快。;1;Service: Knowledge;NA
2611;Female;S;2;56.19;Inactive;No;"Customer Service is great since you don't have to deal with any people, per se.  The car is ready and waiting for you and the shuttle just drops you off to it.";客戶服務很棒，因為您本身不必與任何人打交道。 汽車已準備好等待您，班車會將您送到那裡。;1;Service: Knowledge;NA
2624;Male;S;0;49.27;Active;No;Good experience with all the rental co.'s I contacted. I Just called with rental dates and received pricing and selected rental co.;我聯繫過的所有租賃公司都有很好的經驗。 我剛剛打電話告知租賃日期並收到價格和選擇的租賃公司。;1;Service: Knowledge;NA
2644;Male;M;2;53.25;Active;Yes;No problems;沒問題;1;Service: Knowledge;NA
2654;Male;M;1;47.85;Active;No;Customer service was fine;客戶服務很好;1;Service: Knowledge;NA
2672;Male;M;1;54.96;Active;Yes;Customer service went out of their way to provide a car that would fit our needs;客戶服務竭盡全力提供符合我們需求的汽車;1;Service: Knowledge;NA
2820;Female;M;2;26.03;Active;No;"Our customer service representative was polite and well-dressed. He smiled appropriately and answered my questions, not from a rehearsed script, but from his own frame of reference. He shirt was neatly pressed and his hair was professionally coifed.";我們的客戶服務代表很有禮貌，穿著得體。 他恰當地微笑著回答我的問題，不是根據排練的劇本，而是根據他自己的參考系。 他的襯衫熨得很整齊，頭髮也經過專業的梳理。;1;Service: Knowledge;NA
2891;Female;S;0;55.00;Active;No;"They were actually very nice. It was in Rome and there was a language barrier, but we overcame it.";他們實際上非常好。 那是在羅馬，存在語言障礙，但我們克服了它。;1;Service: Knowledge;NA
2909;Female;M;0;45.51;Active;Yes;The woman at the counter was friendly and tried to accommodate me as best she could. The counter was close to the terminal and the whole thing was quick and expedient.;櫃檯的那位女士很友好，並盡力滿足我的要求。 櫃檯離航站樓很近，整個過程又快又方便。;1;Service: Knowledge;NA
2944;Female;M;2;41.92;Active;No;Customer service was friendly and helpful.;客戶服務友好且樂於助人。;1;Service: Knowledge;NA
2963;Female;M;2;44.03;Active;No;They were competent.;他們很有能力。;1;Service: Knowledge;NA
3056;Male;S;2;55.64;Active;No;"very friendly, brought the car to the hotel";很熱情，把車開到酒店了;1;Service: Knowledge;NA
3077;Male;M;2;18.84;Active;No;The customer service was very friendly and knowledgeable.  She suggested to upgrade to the SUV and it worked out much better for our trip.;客戶服務非常友好而且知識淵博。 她建議升級到SUV，這對我們的旅行來說效果更好。;1;Service: Knowledge;NA
3078;Male;M;0;64.80;Active;No;it was fine;很好;1;Service: Knowledge;NA
3118;Male;S;1;18.77;Active;No;Staff member was very pleasant. Provided map/directions to my hotel.;工作人員非常令人愉快。 提供了前往我的酒店的地圖/路線。;1;Service: Knowledge;NA
3152;Male;M;2;53.25;Active;Yes;Customer service was fine;客戶服務很好;1;Service: Knowledge;NA
3156;Female;M;2;53.37;Active;Yes;"The people were very nice.  Directions to and from our hotel, the rental company location and tourists attractions were given and they were happy to help us out.";人們都非常友善。 我們提供了往返酒店的路線、租賃公司的位置和旅遊景點，他們很樂意為我們提供説明。;1;Service: Knowledge;NA
3177;Male;M;0;38.41;Active;No;Customer service was fine as I recall. No problems.;我記得客戶服務很好。 沒問題。;1;Service: Knowledge;NA
3186;Male;S;1;39.21;Inactive;Yes;It was very late at night and the customer service representative was very obliging and courteous.;當時已經很晚了，客戶服務代表非常樂於助人和有禮貌。;1;Service: Knowledge;NA
3236;Male;M;2;16.70;Active;No;it was fine.;很好。;1;Service: Knowledge;NA
3264;Female;M;2;44.93;Active;No;I had no problems with the service;我對服務沒有任何問題;1;Service: Knowledge;NA
3300;Male;S;2;55.64;Active;No;the line was slow but the agent was ok;線路很慢但是代理還可以;1;Service: Knowledge;NA
3301;Female;S;0;46.00;Active;No;"They were great as far as I could tell, they explained what needed to be done to use the University pricing.";據我所知，他們非常棒，他們解釋了如何使用大學定價。;1;Service: Knowledge;NA
3387;Male;M;2;51.52;Active;Yes; The service was polite and professional. I was attended to quickly and courteously.;服務很有禮貌而且很專業。 我很快就得到了禮貌的照顧。;1;Service: Knowledge;NA
3409;Male;M;2;22.88;Active;Yes;Customer service was very good.;客戶服務非常好。;1;Service: Knowledge;NA
3416;Female;M;1;48.00;Active;Yes;Customer service was very good;客戶服務非常好;1;Service: Knowledge;NA
3420;Female;M;2;41.00;Active;No;service was good.;服務很好。;1;Service: Knowledge;NA
3631;Male;M;2;51.52;Active;Yes;I would have to say that Enterprise car rental has the best customer service. They are very friendly and helpful.;我不得不說 Enterprise 汽車租賃擁有最好的客戶服務。 他們非常友好和樂於助人。;1;Service: Knowledge;NA
3676;Female;M;2;41.92;Active;No;"The service I have is always good, I have used the same company for many years and I know the counter personnel personally.  It is always good to know that they are willing to help you in any situation. ";我的服務一直很好，我已經在同一家公司工作了很多年，而且我認識櫃檯人員。 知道他們願意在任何情況下為您提供幫助總是一件好事。;1;Service: Knowledge;NA
3707;Female;M;2;41.98;Active;Yes;"Last time I rented a car was when I went skiing with my whole family.  We got a Chevy Blazer.  We didn't think it was as large as a Ford Explorer, so we asked to switch.  The agent was very nice and gave us the Ford Explorer.";上次租車是和全家人去滑雪的時候。 我們有一輛雪佛蘭開拓者。 我們認為它沒有福特探險者那麼大，所以我們要求換。 代理人很好，給了我們福特探險者。;1;Service: Knowledge;NA
3712;Male;M;0;54.01;Active;No;"I did everything on-line - never talked to an agent during booking.  There were no problems, even though I had to switch car sizes after initial reservation. Agent on duty for pick-up was courteous.";我在網上完成了所有事情 - 在預訂期間從未與代理商交談過。 沒有任何問題，儘管我在最初預訂後不得不更換汽車尺寸。 值班接機人員很有禮貌。;1;Service: Knowledge;NA
3725;Female;M;2;30.89;Active;No;I recently rented a car and they were outstanding.  The customer service rep was very helpful and courteous.  They even let me extend my rental by a couple of hours for no charge at all. I was very pleased with my experience and I would go back.;我最近租了一輛車，它們非常出色。 客戶服務代表非常樂於助人而且很有禮貌。 他們甚至讓我免費延長租期幾個小時。 我對我的經歷非常滿意，我會回去。;1;Service: Knowledge;NA
0;Female;S;0;22.00;Inactive;No;Wonderful experience - the rental and whole process was seamless;美妙的體驗 - 租賃和整個過程都是無縫的;1;Service: Orders/Contracts;NA
0;Male;M;1;52.10;Active;Yes;"They had problem to find reservation number, so whole process took too long time.";他們找不到預訂號碼，所以整個過程花了很長時間。;0;Service: Orders/Contracts;Voucher
0;Male;M;2;60.20;Inactive;Yes;It took us almost three hours just to get a car! It was absurd.;我們花了將近三個小時才拿到車！這太荒謬了。;0;Service: Orders/Contracts;On-demand pickup location
0;Female;M;2;44.10;Active;No;Provide more convenient car pickup from the airport parking.;提供更便捷的機場停車場取車服務。;0;Service: Orders/Contracts;On-demand pickup location
0;Male;M;2;50.10;Active;No;"We dealt with customer service at car pick-up place, and drive off in few minutes.";我們在取車地點聯繫了客服，幾分鐘后就開車出發了。;1;Service: Orders/Contracts;NA
0;Male;M;1;52.10;Active;Yes;We got our car very quickly.;我們很快就拿到了車。;1;Service: Orders/Contracts;NA
0;Male;S;0;55.20;Inactive;No;"I get keys from customer service and was able to start my vacation,it was nice";我從客戶服務處拿到鑰匙並開始我的假期，這很好;1;Service: Orders/Contracts;NA
0;Female;M;1;44.20;Active;Yes;I have never rented the car for a week.  It was great experience. It was in agreement with what my friend said about this company.;我一周都沒租過車。 這是很棒的經歷。 這和我朋友對這家公司的評價是一致的。;1;Service: Orders/Contracts;NA
3002;Female;S;0;24.00;Inactive;No;greater expedience - the rental and whole process was easy and fast;更方便 - 租賃和整個過程簡單快捷;1;Service: Orders/Contracts;NA
3180;Male;M;1;54.96;Active;Yes;"They couldn't find my confirmation number in their system, which was rather frustrating.";他們在他們的系統中找不到我的確認號碼，這相當令人沮喪。;0;Service: Orders/Contracts;Voucher
3716;Male;M;2;61.71;Inactive;Yes;The company was overwhelmed by the number of customers verse the number of available agents and they were not articulating their situation to the customers well enough. I think we waited for almost 3 hours just to get a rental car. It was ridiculous.;該公司因客戶數量與可用代理數量之多而不知所措，而且他們沒有向客戶充分闡明自己的情況。 我想我們等了將近3個小時才拿到租車。 這太荒謬了。;0;Service: Orders/Contracts;On-demand pickup location
3771;Female;M;2;45.36;Active;No;Provide more frequent pickup from the airport.;提供更頻繁的機場接送服務。;0;Service: Orders/Contracts;On-demand pickup location
473;Male;M;2;52.87;Active;No;"We dealt very little with customer service, and we only walked to the car assigned for us, and drive away.";我們很少處理客戶服務，只是步行到為我們分配的汽車，然後開車離開。;1;Service: Orders/Contracts;NA
2275;Male;M;1;53.68;Active;Yes;we got the car quickly;我們很快就拿到車了;1;Service: Orders/Contracts;NA
2491;Male;S;0;53.69;Inactive;No;I did not need to deal with customer service on my last vacation rental which was nice;我上次度假租賃時不需要與客戶服務打交道，這很好;1;Service: Orders/Contracts;NA
2659;Female;M;1;43.00;Active;Yes;"For leisure/vacation, I have never personally rented the car.  I have always left that up to my significant other and she did not complain to use this company";為了休閒/度假，我從來沒有親自租車過。 我總是把這件事留給我的另一半，她也沒有抱怨使用這家公司;1;Service: Orders/Contracts;NA
2660;Female;M;2;48.85;Inactive;Yes;"I thought the representative handled the initial situation badly.  The company was out of cars, with none coming in that day.  Then the representative tried to find us a car at another franchise.  There they were successful.";我認為這位代表對最初情況的處理很糟糕。 公司沒有車了，當天也沒有車進來。 然後代表試圖在另一家特許經營店給我們找輛車。 他們在那裡取得了成功。;0;Product: Availability/Variety/Size;Free Upgrade
2661;Female;M;0;55.00;Inactive;No;"I have had a few recent rentals that have taken a very very long time, with no offer of apology.  In the most recent case, the agent subsequently offered me a car type on an upgrade coupon and then told me it was no longer available because it had just be";我最近有幾次出租花了很長時間，而且沒有道歉。 在最近的案例中，代理商隨後在升級優惠券上向我提供了一種車型，然後告訴我它不再可用，因為它剛剛被;0;Product: Availability/Variety/Size;Voucher
2662;Male;M;0;42.35;Inactive;Yes;car cost more because I didn't pay when I reserved it;車費比較高，因為我預訂的時候沒有付錢;0;Product: Availability/Variety/Size;Free Upgrade
2663;Male;M;2;61.71;Inactive;Yes;I didn't get the car I was told would be available.  There were some hidden fees added on to the price I was quoted.;我沒有得到我被告知可以使用的汽車。 我的報價中添加了一些隱藏費用。;0;Product: Availability/Variety/Size;Free Upgrade
2664;Male;S;2;56.47;Active;No;If there was not a desired vehicle available the reps explored all options including competitors to assist in finding an available vehicle. This level of service brought me back not to their competitor but the company as this reflects on their overall quality.;如果沒有所需的可用車輛，銷售代表會探索所有選項，包括競爭對手來協助尋找可用車輛。 這種水平的服務讓我回到的不是他們的競爭對手，而是公司，因為這反映了他們的整體品質。;1;Product: Availability/Variety/Size;NA
2665;Female;M;2;43.00;Inactive;Yes;"Initially the representative handled the situation badly.  No car was available, even next day.  Then the rep helped to find us a car in another agency.";最初，該代表處理得不好。 即使第二天也沒有車可用。 然後代表幫我們在另一個機構找到了一輛車。;0;Product: Availability/Variety/Size;Free Upgrade
2666;Female;M;0;51.00;Inactive;No;"I have had a few issues with rentals recently, with no offer of apology.  Last time, the agent offered me an upgrade coupon but now he told me it is no longer available.";我最近在租賃方面遇到了一些問題，但沒有道歉。 上次，代理向我提供了升級優惠券，但現在他告訴我不再可用。;0;Product: Availability/Variety/Size;Voucher
2667;Male;M;0;48.50;Inactive;Yes;Car rental cost was higher because I decided to pay cash;租車費用較高，因為我決定支付現金;0;Product: Availability/Variety/Size;Free Upgrade
2668;Male;M;2;65.20;Inactive;Yes;I had to pay more because of some hidden fees. It disappointed me.;由於一些隱藏費用，我不得不支付更多費用。 這讓我很失望。;0;Product: Availability/Variety/Size;Free Upgrade
2669;Male;S;2;54.34;Active;No;Although there were no available car in category stuff assisted in finding an available vehicle.;儘管類別中沒有可用的汽車，但我們仍協助尋找可用的車輛。;1;Product: Availability/Variety/Size;NA
2670;Female;S;1;62.79;Inactive;Yes;They were idiots.  The car had problems and they were unable to fix them or provide a replacement without a lot of hassle.;他們是白癡。 這輛車出現了問題，他們無法輕鬆修復或提供替代品。;0;Product: Functioning;Free Upgrade
2671;Male;M;1;46.00;Inactive;Yes;They did not have the car I wanted.  upgraded me to a car I did not like and did not want.;他們沒有我想要的車。 給我升級了一輛我不喜歡也不想要的車。;0;Product: Availability/Variety/Size;Free Upgrade
2672;Male;M;1;46.00;Inactive;Yes;They did not have the car I wanted.  upgraded me to a car I did not like and did not want.;他們沒有我想要的車。 給我升級了一輛我不喜歡也不想要的車。;0;Product: Availability/Variety/Size;Free Upgrade
2673;Male;M;1;46.00;Inactive;Yes;They did not have the car I wanted.  upgraded me to a car I did not like and did not want.;他們沒有我想要的車。 給我升級了一輛我不喜歡也不想要的車。;0;Product: Availability/Variety/Size;Free Upgrade
2674;Male;M;1;46.00;Inactive;Yes;They did not have the car I wanted.  upgraded me to a car I did not like and did not want.;他們沒有我想要的車。 給我升級了一輛我不喜歡也不想要的車。;0;Product: Availability/Variety/Size;Free Upgrade
2675;Male;M;1;46.00;Inactive;Yes;They did not have the car I wanted.  upgraded me to a car I did not like and did not want.;他們沒有我想要的車。 給我升級了一輛我不喜歡也不想要的車。;0;Product: Availability/Variety/Size;Free Upgrade
2676;Male;M;1;46.00;Inactive;Yes;They did not have the car I wanted.  upgraded me to a car I did not like and did not want.;他們沒有我想要的車。 給我升級了一輛我不喜歡也不想要的車。;0;Product: Availability/Variety/Size;Free Upgrade
2677;Male;M;1;46.00;Inactive;Yes;They did not have the car I wanted.  upgraded me to a car I did not like and did not want.;他們沒有我想要的車。 給我升級了一輛我不喜歡也不想要的車。;0;Product: Availability/Variety/Size;Free Upgrade
2678;Male;M;1;46.00;Inactive;Yes;They did not have the car I wanted.  upgraded me to a car I did not like and did not want.;他們沒有我想要的車。 給我升級了一輛我不喜歡也不想要的車。;0;Product: Availability/Variety/Size;Free Upgrade
2679;Male;M;1;46.00;Inactive;Yes;They did not have the car I wanted.  upgraded me to a car I did not like and did not want.;他們沒有我想要的車。 給我升級了一輛我不喜歡也不想要的車。;0;Product: Availability/Variety/Size;Free Upgrade
2680;Male;M;1;46.00;Inactive;Yes;They did not have the car I wanted.  upgraded me to a car I did not like and did not want.;他們沒有我想要的車。 給我升級了一輛我不喜歡也不想要的車。;0;Product: Availability/Variety/Size;Free Upgrade
2681;Male;M;1;46.00;Inactive;Yes;They did not have the car I wanted.  upgraded me to a car I did not like and did not want.;他們沒有我想要的車。 給我升級了一輛我不喜歡也不想要的車。;0;Product: Availability/Variety/Size;Free Upgrade
2682;Male;M;0;44.00;Inactive;No;"delayed shuttle, almost missed flight, bad customer service";班車延誤，差點錯過航班，客戶服務差;0;Product: Functioning;Free Upgrade
2683;Female;D;1;42.39;Active;No;I would like them to be more speedy.  Also I would like the rental company to check the car for previous damage while I am standing there.;我希望他們能更快一些。 我還希望租賃公司在我站在那裡時檢查汽車是否有以前的損壞。;0;Product: Functioning;Free Upgrade
2684;Female;S;2;41.67;Inactive;No;"The only unpleasant aspects of interacting with personnel from the company was having to wait in a long line since most windows were closed. Also, they tried really hard to sell additional insurance coverage which was obnoxious.";與公司人員互動的唯一不愉快的方面是，由於大多數窗戶都關著，所以不得不排很長的隊。 此外，他們非常努力地出售額外的保險，這很令人討厭。;0;Product: Functioning;Free Upgrade
2685;Male;M;1;63.65;Inactive;No;"Was average, nothing out of the ordinary.  Took a long time to get the car.";很一般，沒有什麼異常。 花了很長時間才拿到車。;0;Product: Functioning;Free Upgrade
2686;Male;M;0;45.49;Inactive;No;"I haven't actually spoken with anyone from a car rental organization for quite a while.  When I did (probably about three years ago), I believe they were polite enough. However, I always hate to wait in lines when we have a lot of luggage.";實際上，我已經有一段時間沒有與汽車租賃組織的任何人交談了。 當我這樣做時（大約三年前），我相信他們足夠有禮貌。 然而，當我們有很多行李時，我總是討厭排隊等候。;0;Product: Functioning;Free Upgrade
2687;Female;M;2;39.75;Active;Yes;They were too pushy in trying to sell insurance.;他們在推銷保險方面過於咄咄逼人。;0;Product: Functioning;Free Upgrade
